,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25075,1,management,married,tertiary,no,3603,yes,no,cellular,18,nov,198,1,-1,0,unknown,no
25076,1,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown,yes
25077,0,services,single,secondary,no,48,yes,yes,cellular,18,nov,132,1,-1,0,unknown,no
25078,1,management,single,tertiary,no,1743,yes,no,cellular,18,nov,192,1,113,2,failure,no
25079,1,management,married,secondary,no,53,yes,no,cellular,18,nov,378,1,-1,0,unknown,no
25080,1,services,single,secondary,no,0,no,no,cellular,18,nov,339,1,-1,0,unknown,no
25081,0,blue-collar,married,secondary,no,5345,yes,no,cellular,18,nov,260,1,-1,0,unknown,no
25082,0,self-employed,divorced,tertiary,no,454,no,yes,cellular,18,nov,134,1,-1,0,unknown,no
25083,1,blue-collar,married,primary,no,111,no,no,cellular,18,nov,201,2,-1,0,unknown,no
25084,1,technician,married,secondary,no,17655,yes,no,cellular,18,nov,31,1,-1,0,unknown,no
25085,2,blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,79,1,172,8,failure,no
25086,0,admin.,married,tertiary,no,46,yes,no,cellular,18,nov,95,1,-1,0,unknown,no
25087,2,technician,single,secondary,no,8600,yes,no,cellular,18,nov,61,1,-1,0,unknown,no
25088,2,blue-collar,married,primary,no,5776,no,no,cellular,18,nov,49,3,-1,0,unknown,no
25089,1,self-employed,married,tertiary,no,-312,no,no,telephone,18,nov,46,4,-1,0,unknown,no
25090,1,services,married,primary,no,413,yes,no,telephone,18,nov,84,1,-1,0,unknown,no
25091,0,entrepreneur,married,primary,no,82,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
25092,1,blue-collar,divorced,primary,no,515,yes,no,cellular,18,nov,182,1,-1,0,unknown,no
25093,2,management,married,tertiary,no,5343,no,no,cellular,18,nov,54,1,-1,0,unknown,no
25094,1,self-employed,divorced,tertiary,no,149,no,no,cellular,18,nov,257,2,-1,0,unknown,no
25095,1,management,married,tertiary,no,4943,yes,no,cellular,18,nov,295,1,124,2,failure,no
25096,1,management,married,tertiary,no,2110,no,yes,cellular,18,nov,67,1,110,2,failure,no
25097,0,technician,married,tertiary,no,544,yes,yes,cellular,18,nov,58,2,-1,0,unknown,no
25098,1,admin.,single,tertiary,no,4,yes,yes,cellular,18,nov,71,3,-1,0,unknown,no
25099,1,entrepreneur,married,primary,no,0,yes,yes,cellular,18,nov,311,1,-1,0,unknown,no
25100,2,housemaid,married,secondary,no,1182,yes,no,cellular,18,nov,103,1,-1,0,unknown,no
25101,1,technician,married,secondary,no,1854,yes,no,cellular,18,nov,401,2,-1,0,unknown,no
25102,0,technician,single,secondary,no,1259,yes,no,cellular,18,nov,121,1,-1,0,unknown,no
25103,1,technician,married,secondary,no,6384,yes,yes,cellular,18,nov,97,1,-1,0,unknown,no
25104,2,management,married,tertiary,no,-151,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
25105,0,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,nov,271,1,-1,0,unknown,no
25106,2,admin.,single,secondary,no,642,no,no,cellular,18,nov,435,1,-1,0,unknown,no
25107,1,housemaid,divorced,tertiary,no,364,no,no,cellular,18,nov,52,1,-1,0,unknown,no
25108,2,blue-collar,married,primary,no,0,no,no,cellular,18,nov,167,2,-1,0,unknown,no
25109,0,technician,single,secondary,no,28,yes,no,cellular,18,nov,368,1,-1,0,unknown,no
25110,2,management,single,tertiary,no,1093,yes,no,cellular,18,nov,152,1,-1,0,unknown,no
25111,0,management,married,tertiary,no,-85,no,no,cellular,18,nov,107,1,-1,0,unknown,no
25112,0,management,married,tertiary,no,63,no,no,cellular,18,nov,83,1,102,2,failure,no
25113,1,technician,single,tertiary,no,159,no,no,cellular,18,nov,164,1,-1,0,unknown,no
25114,2,entrepreneur,married,tertiary,no,729,no,no,cellular,18,nov,475,1,-1,0,unknown,no
25115,0,management,single,secondary,no,99,yes,yes,cellular,18,nov,125,1,-1,0,unknown,no
25116,0,management,single,secondary,no,460,yes,no,cellular,18,nov,86,1,-1,0,unknown,no
25117,2,management,married,tertiary,no,214,yes,no,cellular,18,nov,68,1,-1,0,unknown,no
25118,0,blue-collar,single,secondary,no,118,yes,no,cellular,18,nov,216,1,124,1,success,no
25119,2,blue-collar,single,primary,yes,-2604,yes,no,cellular,18,nov,142,1,-1,0,unknown,no
25120,2,self-employed,single,tertiary,no,21,yes,no,cellular,18,nov,157,1,188,1,failure,no
25121,0,management,single,tertiary,no,12569,no,no,cellular,18,nov,87,1,-1,0,unknown,no
25122,0,management,married,tertiary,no,900,no,no,cellular,18,nov,123,1,124,2,failure,no
25123,0,management,single,tertiary,no,27,yes,no,cellular,18,nov,261,1,-1,0,unknown,no
25124,1,blue-collar,married,secondary,no,87,no,no,cellular,18,nov,60,2,-1,0,unknown,no
25125,0,admin.,married,secondary,no,1785,yes,no,cellular,18,nov,51,2,154,6,other,no
25126,2,services,married,secondary,no,3546,yes,yes,cellular,18,nov,588,1,110,2,failure,no
25127,1,self-employed,married,secondary,no,1216,yes,no,cellular,18,nov,52,1,-1,0,unknown,no
25128,0,admin.,married,secondary,no,113,yes,no,cellular,18,nov,474,3,-1,0,unknown,no
25129,0,management,married,tertiary,no,1667,yes,no,cellular,18,nov,164,2,179,3,failure,no
25130,1,blue-collar,married,secondary,no,2008,yes,no,cellular,18,nov,354,1,-1,0,unknown,no
25131,0,blue-collar,married,primary,no,2320,yes,no,cellular,18,nov,63,1,-1,0,unknown,no
25132,0,services,single,secondary,no,2251,yes,yes,cellular,18,nov,131,1,124,1,failure,no
25133,0,admin.,single,secondary,no,2076,no,yes,cellular,18,nov,178,1,127,7,other,no
25134,0,services,divorced,secondary,no,453,yes,no,cellular,18,nov,331,2,-1,0,unknown,no
25135,2,blue-collar,single,primary,no,3046,yes,yes,cellular,18,nov,84,1,183,1,other,no
25136,1,technician,married,secondary,no,533,yes,no,cellular,18,nov,127,1,110,2,failure,no
25137,1,management,single,tertiary,no,2928,yes,no,cellular,18,nov,54,1,-1,0,unknown,no
25138,2,technician,married,secondary,no,803,no,no,cellular,18,nov,432,2,-1,0,unknown,no
25139,0,management,married,tertiary,no,3442,no,no,cellular,18,nov,475,1,-1,0,unknown,no
25140,2,management,married,tertiary,no,-1080,yes,yes,cellular,18,nov,76,3,-1,0,unknown,no
25141,0,management,single,tertiary,no,275,no,no,cellular,18,nov,348,1,-1,0,unknown,no
25142,1,entrepreneur,married,secondary,no,215,yes,yes,cellular,18,nov,309,1,-1,0,unknown,no
25143,2,blue-collar,divorced,secondary,no,1524,yes,no,cellular,18,nov,112,2,-1,0,unknown,no
25144,2,technician,married,secondary,no,6362,yes,yes,cellular,18,nov,66,1,-1,0,unknown,no
25145,2,admin.,married,secondary,no,5680,no,yes,cellular,18,nov,237,2,-1,0,unknown,no
25146,1,blue-collar,married,secondary,no,2894,yes,no,cellular,18,nov,91,1,124,1,failure,no
25147,0,self-employed,single,tertiary,no,519,yes,no,cellular,18,nov,72,1,-1,0,unknown,no
25148,0,management,married,tertiary,no,11,yes,no,cellular,18,nov,123,1,124,1,failure,no
25149,1,entrepreneur,married,secondary,no,1309,yes,no,cellular,18,nov,73,3,-1,0,unknown,no
25150,1,self-employed,married,secondary,no,44,yes,no,cellular,18,nov,199,1,-1,0,unknown,no
25151,0,management,married,tertiary,no,3107,yes,yes,cellular,18,nov,165,2,116,1,failure,no
25152,2,blue-collar,married,secondary,no,1984,yes,no,telephone,18,nov,212,3,-1,0,unknown,no
25153,2,blue-collar,married,secondary,no,3008,yes,yes,cellular,18,nov,163,1,187,3,failure,no
25154,2,management,married,tertiary,no,1600,no,no,cellular,18,nov,448,1,-1,0,unknown,no
25155,0,management,married,tertiary,no,1636,yes,no,cellular,18,nov,124,1,-1,0,unknown,no
25156,2,management,divorced,primary,no,210,no,no,cellular,18,nov,178,1,-1,0,unknown,no
25157,2,management,single,tertiary,no,648,yes,no,cellular,18,nov,290,1,110,2,failure,no
25158,0,blue-collar,single,secondary,no,545,yes,no,cellular,18,nov,195,2,-1,0,unknown,no
25159,2,unemployed,divorced,tertiary,no,5,no,no,cellular,18,nov,124,1,-1,0,unknown,no
25160,1,management,married,tertiary,yes,540,no,no,cellular,18,nov,205,1,-1,0,unknown,no
25161,2,blue-collar,married,primary,no,-298,yes,no,cellular,18,nov,77,1,-1,0,unknown,no
25162,2,unemployed,married,primary,no,484,no,no,cellular,18,nov,399,1,-1,0,unknown,no
25163,1,admin.,married,secondary,no,421,yes,no,cellular,18,nov,350,1,-1,0,unknown,no
25164,1,self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,265,1,-1,0,unknown,no
25165,1,services,married,secondary,no,173,yes,no,cellular,18,nov,96,2,182,2,failure,no
25166,2,management,married,tertiary,yes,0,no,yes,cellular,18,nov,283,1,-1,0,unknown,no
25167,1,services,married,secondary,no,0,yes,no,cellular,18,nov,1093,2,-1,0,unknown,no
25168,1,self-employed,married,tertiary,no,35589,no,no,telephone,18,nov,570,2,-1,0,unknown,no
25169,2,entrepreneur,married,tertiary,yes,-2,no,no,cellular,18,nov,245,1,-1,0,unknown,no
25170,2,self-employed,single,secondary,no,207,no,yes,cellular,18,nov,179,1,-1,0,unknown,no
25171,0,management,married,tertiary,no,10031,yes,no,cellular,18,nov,65,2,-1,0,unknown,no
25172,1,self-employed,married,tertiary,no,3139,yes,no,cellular,18,nov,177,2,-1,0,unknown,no
25173,1,management,married,tertiary,no,514,no,no,telephone,18,nov,155,4,-1,0,unknown,no
25174,1,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,unknown,no
25175,2,admin.,single,secondary,no,19,yes,yes,cellular,18,nov,90,2,123,1,failure,no
25176,0,services,divorced,secondary,no,107,no,yes,cellular,18,nov,110,2,-1,0,unknown,no
25177,2,blue-collar,married,tertiary,no,297,yes,no,cellular,18,nov,62,2,195,1,failure,no
25178,2,management,divorced,tertiary,no,236,no,no,cellular,18,nov,120,2,-1,0,unknown,no
25179,1,management,married,tertiary,no,25,no,no,cellular,18,nov,431,2,-1,0,unknown,no
25180,1,management,married,secondary,no,99,yes,no,cellular,18,nov,157,2,-1,0,unknown,no
25181,2,technician,divorced,secondary,no,797,yes,no,cellular,18,nov,319,2,165,2,failure,no
25182,0,blue-collar,single,secondary,no,20,yes,yes,cellular,18,nov,262,2,-1,0,unknown,no
25183,1,management,married,tertiary,no,0,no,no,cellular,18,nov,179,2,-1,0,unknown,no
25184,1,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,other,no
25185,2,management,single,tertiary,no,3713,yes,yes,cellular,18,nov,157,2,-1,0,unknown,no
25186,1,management,married,tertiary,no,11,yes,no,cellular,18,nov,65,2,-1,0,unknown,no
25187,1,entrepreneur,married,tertiary,no,678,no,yes,cellular,18,nov,82,2,152,1,failure,no
25188,1,self-employed,divorced,secondary,no,-38,yes,no,cellular,18,nov,244,2,-1,0,unknown,no
25189,2,admin.,single,secondary,no,2540,no,no,cellular,18,nov,110,5,-1,0,unknown,no
25190,1,entrepreneur,married,tertiary,no,337,yes,yes,cellular,18,nov,63,3,-1,0,unknown,no
25191,1,management,married,tertiary,no,-73,no,no,cellular,18,nov,125,2,-1,0,unknown,no
25192,1,services,married,unknown,no,10189,yes,no,cellular,18,nov,186,2,123,2,failure,no
25193,2,management,married,tertiary,no,1357,yes,yes,cellular,18,nov,97,2,-1,0,unknown,no
25194,2,entrepreneur,married,tertiary,no,507,no,no,cellular,18,nov,123,2,-1,0,unknown,no
25195,1,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,-1,0,unknown,yes
25196,2,entrepreneur,married,tertiary,no,78,no,no,cellular,18,nov,115,2,-1,0,unknown,no
25197,0,technician,married,secondary,no,2746,yes,no,cellular,18,nov,188,2,-1,0,unknown,no
25198,1,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,unknown,no
25199,2,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,no
25200,1,services,single,secondary,no,461,no,no,cellular,18,nov,434,2,-1,0,unknown,no
25201,2,services,single,secondary,no,897,yes,no,telephone,18,nov,82,2,-1,0,unknown,no
25202,0,admin.,married,tertiary,no,99,yes,yes,cellular,18,nov,55,2,-1,0,unknown,no
25203,2,management,married,tertiary,no,-516,yes,no,cellular,18,nov,120,2,187,2,failure,no
25204,2,housemaid,single,secondary,no,26172,no,no,cellular,18,nov,54,2,-1,0,unknown,no
25205,1,management,single,tertiary,no,1356,no,yes,cellular,18,nov,264,2,134,2,other,no
25206,1,management,married,tertiary,no,646,yes,no,cellular,18,nov,84,2,-1,0,unknown,no
25207,2,blue-collar,married,primary,no,1533,no,yes,cellular,18,nov,273,2,96,4,failure,no
25208,1,blue-collar,married,secondary,no,801,yes,yes,cellular,18,nov,250,2,-1,0,unknown,no
25209,0,management,single,secondary,no,416,yes,no,cellular,18,nov,268,2,-1,0,unknown,no
25210,0,blue-collar,single,secondary,no,530,no,yes,cellular,18,nov,251,2,-1,0,unknown,no
25211,1,technician,married,secondary,no,862,no,no,cellular,18,nov,474,2,-1,0,unknown,no
25212,2,services,married,secondary,no,4428,no,no,telephone,18,nov,234,3,-1,0,unknown,no
25213,0,blue-collar,married,primary,no,500,yes,no,cellular,18,nov,240,2,182,1,failure,no
25214,2,management,divorced,tertiary,no,0,yes,no,telephone,18,nov,32,2,-1,0,unknown,no
25215,1,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,no
25216,1,technician,single,tertiary,no,0,yes,no,cellular,18,nov,139,2,-1,0,unknown,no
25217,2,admin.,married,secondary,no,1208,no,no,telephone,18,nov,126,4,-1,0,unknown,no
25218,2,entrepreneur,married,tertiary,no,1553,no,yes,cellular,18,nov,79,2,-1,0,unknown,no
25219,1,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,unknown,no
25220,2,admin.,married,secondary,no,3729,no,yes,cellular,18,nov,597,2,116,1,other,no
25221,2,management,married,secondary,no,21,yes,no,cellular,18,nov,229,2,-1,0,unknown,no
25222,0,services,married,secondary,no,244,yes,no,cellular,18,nov,231,2,-1,0,unknown,no
25223,2,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,-1,0,unknown,no
25224,0,blue-collar,married,secondary,no,246,yes,no,cellular,18,nov,166,2,113,5,failure,no
25225,0,unemployed,divorced,secondary,no,0,yes,no,cellular,18,nov,91,2,-1,0,unknown,no
25226,1,management,married,tertiary,no,-92,no,yes,cellular,18,nov,196,3,-1,0,unknown,no
25227,2,retired,married,tertiary,no,4589,no,no,cellular,18,nov,94,2,-1,0,unknown,no
25228,1,management,single,tertiary,no,-56,yes,no,cellular,18,nov,146,2,151,14,failure,no
25229,2,services,married,secondary,no,2257,yes,no,telephone,18,nov,102,2,188,1,failure,no
25230,1,blue-collar,married,secondary,no,402,no,yes,cellular,18,nov,86,2,154,1,failure,no
25231,0,student,single,tertiary,no,4,yes,no,cellular,18,nov,203,2,-1,0,unknown,no
25232,0,management,married,unknown,no,668,no,no,cellular,18,nov,75,2,-1,0,unknown,no
25233,1,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,no
25234,0,management,single,tertiary,no,0,yes,no,cellular,18,nov,244,2,168,1,other,no
25235,2,management,married,tertiary,no,0,no,no,cellular,18,nov,716,2,110,3,other,yes
25236,1,blue-collar,married,secondary,no,0,yes,no,cellular,18,nov,420,2,-1,0,unknown,no
25237,0,management,married,secondary,no,480,yes,no,cellular,18,nov,422,2,-1,0,unknown,no
25238,1,management,single,tertiary,no,5694,yes,no,cellular,18,nov,145,2,193,2,failure,no
25239,2,self-employed,married,tertiary,no,368,no,no,cellular,18,nov,74,2,110,4,failure,no
25240,1,services,married,primary,no,-2122,yes,yes,cellular,18,nov,141,3,-1,0,unknown,no
25241,1,entrepreneur,married,secondary,no,-1882,yes,no,cellular,18,nov,17,5,151,2,other,no
25242,1,admin.,married,secondary,no,122,yes,no,cellular,18,nov,51,4,-1,0,unknown,no
25243,1,technician,divorced,tertiary,no,1174,yes,no,cellular,18,nov,192,2,-1,0,unknown,no
25244,2,management,married,tertiary,no,3969,no,no,cellular,18,nov,464,3,-1,0,unknown,no
25245,1,entrepreneur,single,secondary,no,296,no,no,cellular,18,nov,67,2,111,2,failure,no
25246,0,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no
25247,1,management,married,tertiary,no,549,yes,no,cellular,18,nov,72,2,-1,0,unknown,no
25248,2,admin.,single,secondary,no,5816,yes,no,telephone,18,nov,119,2,-1,0,unknown,no
25249,1,admin.,single,secondary,no,720,yes,no,telephone,18,nov,47,3,-1,0,unknown,no
25250,1,technician,married,secondary,no,508,yes,no,cellular,18,nov,722,3,175,2,failure,no
25251,2,management,divorced,tertiary,no,5037,yes,no,cellular,18,nov,1437,2,-1,0,unknown,yes
25252,0,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,175,2,-1,0,unknown,no
25253,1,technician,single,primary,no,2169,yes,no,cellular,18,nov,133,2,110,3,other,no
25254,1,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,138,2,-1,0,unknown,no
25255,2,management,married,tertiary,no,2570,no,no,cellular,18,nov,273,2,-1,0,unknown,no
25256,1,technician,married,secondary,no,2626,yes,no,cellular,18,nov,170,2,188,3,failure,no
25257,1,admin.,married,tertiary,no,605,no,no,cellular,18,nov,147,2,-1,0,unknown,no
25258,2,management,married,tertiary,no,2934,yes,no,cellular,18,nov,727,4,-1,0,unknown,no
25259,1,management,divorced,unknown,no,0,yes,no,cellular,18,nov,96,2,-1,0,unknown,no
25260,2,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,531,3,134,7,failure,no
25261,2,management,married,primary,no,1267,yes,yes,cellular,18,nov,187,2,-1,0,unknown,no
25262,1,technician,married,secondary,no,712,yes,no,cellular,18,nov,291,2,-1,0,unknown,no
25263,1,management,single,tertiary,no,0,yes,no,cellular,18,nov,633,2,-1,0,unknown,no
25264,1,services,married,unknown,no,4644,yes,no,telephone,18,nov,55,2,-1,0,unknown,no
25265,2,management,married,tertiary,no,1430,no,no,cellular,18,nov,231,2,-1,0,unknown,no
25266,1,management,married,tertiary,no,521,no,yes,cellular,18,nov,135,2,152,1,other,no
25267,0,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no
25268,0,admin.,single,tertiary,no,1199,no,no,telephone,18,nov,67,7,-1,0,unknown,no
25269,2,retired,divorced,tertiary,no,816,no,no,cellular,18,nov,113,3,-1,0,unknown,no
25270,1,unemployed,married,tertiary,no,1108,yes,no,cellular,18,nov,191,2,-1,0,unknown,no
25271,1,blue-collar,divorced,secondary,no,-90,yes,no,cellular,18,nov,103,6,-1,0,unknown,no
25272,0,management,single,tertiary,no,874,yes,no,cellular,18,nov,190,2,-1,0,unknown,no
25273,1,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,354,2,169,1,failure,no
25274,0,services,divorced,secondary,no,0,yes,yes,cellular,18,nov,174,2,111,3,failure,no
25275,1,management,married,tertiary,no,-666,yes,no,cellular,18,nov,204,2,-1,0,unknown,no
25276,0,blue-collar,married,secondary,no,932,no,yes,cellular,18,nov,148,2,132,1,other,no
25277,2,self-employed,married,secondary,no,380,no,no,cellular,18,nov,878,2,-1,0,unknown,no
25278,1,management,single,tertiary,no,1113,yes,yes,cellular,18,nov,89,2,162,12,failure,no
25279,0,management,married,tertiary,no,1522,yes,no,cellular,18,nov,171,2,179,3,failure,no
25280,0,blue-collar,married,secondary,no,1430,yes,yes,cellular,18,nov,271,3,-1,0,unknown,no
25281,2,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no
25282,1,services,married,secondary,no,-236,yes,no,cellular,18,nov,218,2,113,7,success,no
25283,1,management,single,tertiary,no,1673,no,no,cellular,18,nov,43,2,-1,0,unknown,no
25284,1,self-employed,single,tertiary,no,3560,no,no,cellular,18,nov,658,3,169,2,failure,no
25285,1,blue-collar,divorced,secondary,no,898,yes,no,cellular,18,nov,136,2,131,1,failure,no
25286,1,management,married,tertiary,no,13853,yes,no,cellular,18,nov,1329,3,-1,0,unknown,no
25287,2,services,married,secondary,no,315,no,no,cellular,18,nov,127,4,-1,0,unknown,no
25288,1,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,3,189,1,failure,no
25289,1,management,married,secondary,no,644,yes,no,cellular,18,nov,54,2,-1,0,unknown,no
25290,1,management,married,secondary,no,676,no,no,telephone,18,nov,217,2,-1,0,unknown,no
25291,1,entrepreneur,married,secondary,no,3766,no,no,cellular,18,nov,84,4,-1,0,unknown,no
25292,2,self-employed,married,secondary,no,1066,yes,no,cellular,18,nov,110,1,186,3,failure,no
25293,1,management,married,tertiary,no,222,yes,no,cellular,18,nov,187,2,-1,0,unknown,no
25294,2,blue-collar,married,secondary,no,1070,no,no,cellular,18,nov,373,4,-1,0,unknown,no
25295,1,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,other,no
25296,1,unemployed,married,secondary,no,1943,yes,no,cellular,18,nov,202,2,-1,0,unknown,no
